Handle;Title;Body (HTML);Vendor;Product Category;Type;Tags;Published;Option1 Name;Option1 Value;Variant Grams;Variant Inventory Tracker;Variant Inventory Qty;Variant Inventory Policy;Variant Fulfillment Service;Variant Price;Variant Compare At Price;Variant Requires Shipping;Variant Taxable;Variant Barcode;Image Src;Image Position;Image Alt Text;Gift Card;SEO Title;SEO Description;Google Shopping / Google Product Category;Google Shopping / Gender;Google Shopping / Age Group;Google Shopping / MPN;Google Shopping / Condition;Google Shopping / Custom Product;Variant Image;Variant Weight Unit;Variant Tax Code;Cost per item;Included / United States;Price / United States;Compare At Price / United States;Included / International;Price / International;Compare At Price / International;status;Unnamed: 43
head-kore-99-2425;;;;;;;True;;177;0;shopify;59;Deny;Manual;5949.0;8499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_160.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_160.jpg;;;;;;;;;;;
head-kore-99-2425;;;;;;;True;;184;0;shopify;36;Deny;Manual;5949.0;8499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_153.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_153.jpg;;;;;;;;;;;
head-kore-99-2425;;;;;;;True;;191;0;shopify;0;Deny;Manual;5949.0;8499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_110.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_110.jpg;;;;;;;;;;;
head-kore-tour-87-2324;Head Kore Tour 87 23/24;KORE Tour 87 ger utmärkt prestanda utför samtidigt som den är lätt. HEAD:s fokus på viktreducering innebär inte att man kompromissar med styvheten: sandwich-konstruktionen, som innehåller Graphene och kolfiber, ger ett bra förhållande mellan styrka och vikt, vilket säkerställer kantgrepp där det behövs och följsamhet när det önskas. HEAD:s Topless Tech minskar vikten samtidigt som stabilitet och kraft bibehålls. Rocker i tip och tail ger bättre flyt, medan den skårade tailen gör det enkelt att fästa stighuden.;Head;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;Toppturs;;True;längd;177;0;shopify;17;Deny;Manual;3998.0;7995.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_095.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_095.jpg;;;;;;;;;;Active;
head-oblivion-94-2425;Head Oblivion 94 24/25;Att bemästra alla svängar, både på pisten och i parken, är syftet med Head Oblivion 94 för säsongen 24/25. För att erbjuda en överlägsen skidupplevelse har denna skida designats med en 94 mm midja, vilket ger exceptionell mångsidighet. Tack vare tip rocker-konstruktionen upplever du en lekfull och smidig åktur över olika terränger. Konstruktionen är av sandwich-typ med kolfiber och TNT-rocker, vilket kombinerar styrka med lättviktsprestanda.För att förlänga skidans livslängd är den utrustad med en reptålig yta. Genom att förbättra både stabilitet och grepp under alla förhållanden säkerställer Tuff Wall Edge-teknologin pålitlig kantgrepp. Att njuta av ett stilrent utseende samtidigt som du har funktionalitet blir möjligt med designen framtagen av den berömda formgivaren Cole Richardson. Med sin dimension på 128-94-118 och en radie på 22,8 meter möjliggör denna skida enkel övergång mellan korta och långa svängar.Den är perfekt för skidåkare på olika färdighetsnivåer som söker både hastighet och kontroll, oavsett om du åker i preparerad backe eller i lössnö. Om du är intresserad av skinnovation i samarbete med freeskiers och toppdesigners är Head Oblivion 94 ett framstående exempel på modern skidteknik.;Head;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;park;;True;längd;170;0;shopify;0;Deny;Manual;4199.0;5999.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_135.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_135.jpg;;;;;;;;;;Active;
head-oblivion-94-2425;;;;;;;True;;177;0;shopify;18;Deny;Manual;4199.0;5999.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_049.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_049.jpg;;;;;;;;;;;
head-oblivion-94-2425;;;;;;;True;;184;0;shopify;0;Deny;Manual;4199.0;5999.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_054.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_054.jpg;;;;;;;;;;;
head-oblivion-94-2425;;;;;;;True;;163;0;shopify;0;Deny;Manual;4199.0;5999.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_051.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_051.jpg;;;;;;;;;;;
head-oblivion-jr-2425;Head Oblivion Jr 24/25;När unga freestylers utforskar sin passion för skidåkning är Head Oblivion Jr 24/25 ett optimalt val, eftersom utvecklarna har designat dem med särskilt fokus på juniorers behov. Trots sina robusta egenskaper är skidorna lätta att hantera tack vare rocker-designen, vilket gör utflykter i parken och i mjuk snö både smidiga och njutbara.Dessa skidors twin-tip-konstruktion medför en extra mångsidighet som låter unga åkare utföra olika trick och förbättra sina färdigheter över tid. I takt med att de bemästrar tekniker på vanliga pister och i halfpipen bidrar den förlåtande flexen och den reducerade vikten till att spara energi under långa övningspass.Som ett resultat av sin tåliga och repbeständiga yta klarar Oblivion Jr av intensiv användning och äventyrsfyllda sessioner med enkelhet. De framstår därför som den ideala följeslagaren för barn som vill utforska nya höjder inom freestyle, samtidigt som produkten garanterar en hållbar och allsidig skidupplevelse. Sammanfattningsvis, tack vare sin kraft och konstruktion, är dessa skidor perfekta för unga talanger som strävar efter att förädla sina kunskaper på ett engagerande och säkert sätt.;Head;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;Junior;;True;längd;131;0;shopify;45;Deny;Manual;2799.0;3999.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_003.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_003.jpg;;;;;;;;;;Active;
head-oblivion-jr-2425;;;;;;;True;;141;0;shopify;0;Deny;Manual;2799.0;3999.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_066.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_066.jpg;;;;;;;;;;;
head-oblivion-jr-2425;;;;;;;True;;151;0;shopify;0;Deny;Manual;2799.0;3999.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_186.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_186.jpg;;;;;;;;;;;
head-oblivion-jr-2425;;;;;;;True;;161;0;shopify;76;Deny;Manual;2799.0;3999.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_106.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_106.jpg;;;;;;;;;;;
k2-hi-fi-fdt-45-2425;K2 HI-FI + FDT 4.5 24/25;K2 HI-FI + FDT 4.5 24/25, som är utformad för unga åkare som vill utveckla sina färdigheter, erbjuder ett mångsidigt paket som är utmärkt för åkare på nybörjar- till medelnivå.;K2;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;Junior;;True;längd;109;0;shopify;37;Deny;Manual;2029.0;2899.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_011.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_011.jpg;;;;;;;;;;Active;
k2-hi-fi-fdt-45-2425;;;;;;;True;;119;0;shopify;30;Deny;Manual;2029.0;2899.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_027.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_027.jpg;;;;;;;;;;;
k2-hi-fi-fdt-45-2425;;;;;;;True;;129;0;shopify;0;Deny;Manual;2029.0;2899.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_131.png;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_131.png;;;;;;;;;;;
k2-mindbender-116c-2425;K2 Mindbender 116C 24/25;K2 MINDBENDER 116C 24/25K2 Mindbender 116C 24/25 är designade för de episka dagarna som alla drömmer om. Med en generös midja på 116 mm flyter dem lätt genom pudersnö och tar sig kraftfullt genom uppkörd terräng.Utrustad med K2s patenterade Spectral Braid-teknologi – en banbrytande fiberförstärkning som ger exakt kontroll över skidans vridstyvhet och flex. Dess Powder Rocker-profil maximerar flytet i mjuk snö. Den här överraskande robusta skidan låter dig ta dig an de mest utmanande linjerna.;K2;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;offpist;;True;längd;182;0;shopify;59;Deny;Manual;4799.0;7999.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_022.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_022.jpg;;;;;;;;;;Active;
k2-mindbender-116c-2425;;;;;;;True;;187;0;shopify;0;Deny;Manual;4799.0;7999.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_052.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_052.jpg;;;;;;;;;;;
k2-mindbender-116c-2425;;;;;;;True;;194;0;shopify;0;Deny;Manual;4799.0;7999.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_082.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_082.jpg;;;;;;;;;;;
k2-mindbender-99-ti-2425;K2 Mindbender 99 Ti 24/25;Den mest mångsidiga medlemmen i Mindbender-familjen.En verklig allroundskida inom freeride presenterar Mindbender 99Ti — där en snäv svängradie möter den lättflytande känslan av en 99 mm midja. Med Titanal Y-Beam-konstruktion och K2 All-Terrain Rocker-profilen erbjuder 99Ti den mest balanserade prestandan i hela Mindbender-kollektionen.En gradvis upphöjning i spetsen ger mångsidighet i alla förhållanden, och en låg bakdel skapar kontroll i varierande snö. Mindbender 99Ti kombinerar smidighet och mångsidighet i lika delar. Med den kraftfulla åkkänsla du förväntar dig av en smalare skida, förblir Mindbender 99Ti lättmanövrerad tack vare sin Y-Beam-konstruktion. Denna freerideskida är det självklara valet för åkare som vill kunna köra på hela berget med självförtroende.;K2;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;allmountain;;True;längd;172;0;shopify;0;Deny;Manual;5809.0;8299.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_134.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_134.jpg;;;;;;;;;;Active;
k2-mindbender-99-ti-2425;;;;;;;True;;178;0;shopify;0;Deny;Manual;5809.0;8299.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_098.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_098.jpg;;;;;;;;;;;
k2-mindbender-99-ti-2425;;;;;;;True;;184;0;shopify;67;Deny;Manual;5809.0;8299.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_189.png;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_189.png;;;;;;;;;;;
k2-mindbender-99-ti-2425;;;;;;;True;;190;0;shopify;0;Deny;Manual;5809.0;8299.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_143.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_143.jpg;;;;;;;;;;;
k2-mindbender-99-ti-w-2324;K2 Mindbender 99 Ti W 23/24;K2 Mindbender 99 Ti har kanske varit amerikanarnas mest mångsidiga skida under några år och nu kommer en fräsch uppdatering som trots sina 99 mm i midjan levererar ännu snabbare kantövergångar i full kontroll på alla typer av underlag och snöförhållanden. Den Y-formade titanal förstärkningen i kombination med K2s All Terrain Rocker ger den nya Mindbender 99 Ti en aggressiv och direkt ingång på sväng samtidigt som den blir mer förlåtande, smidig och till och med sladdvänlig vid avslut för att ge en maximal manövreringskontroll när terrängen är stökig. K2 Mindbender 99 Ti är byggd med en träkärna av energisk och stryktålig lönn som mixats med en lättare och uthålligare asp för en perfekt balans.;K2;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;allmountain;;True;längd;160;0;shopify;64;Deny;Manual;5249.0;7499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_017.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_017.jpg;;;;;;;;;;Active;
k2-mindbender-99-ti-w-2324;;;;;;;True;;166;0;shopify;5;Deny;Manual;5249.0;7499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_092.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_092.jpg;;;;;;;;;;;
k2-mindbender-99-ti-w-2324;;;;;;;True;;172;0;shopify;0;Deny;Manual;5249.0;7499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_037.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_037.jpg;;;;;;;;;;;
k2-omen-90-2425;K2 Omen 90 24/25;K2 Omen 90 är en perfekt skida för park- och freestyle-åkare som vill ha både smidighet och prestanda. Med en 90 mm midja och en 16 meters svängradie är den designad för snabba, precisa svängar, vilket gör den idealisk i parken. Den balanserar lekfullhet med stabilitet, vilket ger åkare förtroendet att ta sig an nya trick med full kontroll, särskilt på stora hopp.Omen 90 bygger vidare på arvet från Poacher med sin robusta hållbarhet men har en ny form som ger en mjukare, mer följsam känsla. Trots sin lättare och mer tillgängliga design erbjuder den fortfarande utmärkt stabilitet vid landningar. Jämfört med den kraftfullare Omen Team är denna modell mer kvick och lättmanövrerad, medan storebrodern erbjuder en mer mångsidig och kraftfull upplevelse. Skidan är byggd för att hålla säsong efter säsong, vilket gör den till ett pålitligt val för seriösa parkåkare.;K2;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;park;;True;längd;159;0;shopify;84;Deny;Manual;3849.0;5499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_062.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_062.jpg;;;;;;;;;;Active;
k2-omen-90-2425;;;;;;;True;;169;0;shopify;70;Deny;Manual;3849.0;5499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_171.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_171.jpg;;;;;;;;;;;
k2-omen-90-2425;;;;;;;True;;179;0;shopify;0;Deny;Manual;3849.0;5499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_084.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_084.jpg;;;;;;;;;;;
k2-reckoner-110-2425;K2 Reckoner 110 24/25;K2 Reckoner 110 - Ett mångsidigt freeride-vapen som är specialutvecklat för att sladda, slasha och hoppa. Utrustad med en medelbred midja och rocker-profil levererar denna skida exceptionell flytförmåga och manövrerbarhet, samtidigt som den erbjuder en stabil och kraftfull åkupplevelse. Den här skidan är både energisk och ger bra kontroll i varierande snö, vilket gör att du kan sätta även de största tricken.;K2;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;Freeride;;True;längd;177;0;shopify;0;Deny;Manual;5109.0;7299.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_102.png;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_102.png;;;;;;;;;;Active;
k2-reckoner-110-2425;;;;;;;True;;184;0;shopify;39;Deny;Manual;5109.0;7299.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_128.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_128.jpg;;;;;;;;;;;
k2-reckoner-110-2425;;;;;;;True;;191;0;shopify;0;Deny;Manual;5109.0;7299.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_152.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_152.jpg;;;;;;;;;;;
k2-reckoner-92-2425;K2 Reckoner 92 24/25;K2 Reckoner 92 är en lekfull twintip-skida som passar både i parken och över hela berget. Med en 92 mm midja kombinerar den smidighet och stabilitet för kreativa åkare.EgenskaperAll-Terrain Twin Rocker – Rocker i tip och tail för ökad mångsidighet.Aspen Veneer-kärna – Lätt och responsiv träkärna.Triaxial Braid – Glasfiberförstärkning för stabilitet och vridstyvhet.Hybritech Sidewall – Sidoväggar under foten för precision och cap-konstruktion i tip och tail för låg vikt.Teknisk specifikationMidja: 92 mmRadie: 16,9 m (vid 169 cm längd)Längder: 149 cm, 159 cm, 169 cm, 179 cmReckoner 92 är perfekt för åkare som vill ha en lekfull och mångsidig skida för både park och all-mountain-åkning.;K2;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;park;;True;längd;149;0;shopify;37;Deny;Manual;2579.0;4299.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_056.png;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_056.png;;;;;;;;;;Active;
k2-reckoner-92-2425;;;;;;;True;;159;0;shopify;0;Deny;Manual;2579.0;4299.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_136.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_136.jpg;;;;;;;;;;;
k2-reckoner-92-2425;;;;;;;True;;169;0;shopify;0;Deny;Manual;2579.0;4299.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_090.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_090.jpg;;;;;;;;;;;
k2-reckoner-kf-2425;K2 Reckoner KF 24/25;K2 Reckoner KF 24/25 är en skida som verkligen sticker ut, utvecklad i nära samarbete med den legendariske freestyleåkaren Karl Fostvedt. Den är designad för avancerade åkare som vill maximera sin prestanda i både parken och på hela berget. Med sin mjuka flex och twin-tip-form är den optimerad för stora hopp, djupa landningar och lekfull åkning.Med en midja på 114 mm och K2 Spectral Braid-teknologi kombinerat med en asp-kärna och kolfiberförstärkningar, levererar Reckoner KF imponerande pop och stabilitet. Denna konstruktion ger skidan en otrolig energiåtergivning och flexibilitet, vilket gör den perfekt för att köra hårt i olika snöförhållanden. Den passar perfekt för både freeride och freestyle, där dess lekfullhet verkligen skiner.;K2;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;Freeride;;True;längd;177;0;shopify;83;Deny;Manual;5949.0;8499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_162.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_162.jpg;;;;;;;;;;Active;
k2-reckoner-kf-2425;;;;;;;True;;184;0;shopify;48;Deny;Manual;5949.0;8499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_086.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_086.jpg;;;;;;;;;;;
k2-reckoner-kf-2425;;;;;;;True;;191;0;shopify;0;Deny;Manual;5949.0;8499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_206.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_206.jpg;;;;;;;;;;;
k2-wayback-106-2324;K2 Wayback 106 23/24;Med sina lite dryga 1500 gram i 179 cm och 106 mm breda midja så kvalar K2 Wayback 106 definitivt in bland puderjagande topptursskidor. Med sina oöverträffade utförsegenskaper och stabilitet på väg ner för berget kombinerat med sin smidiga och energisnåla marsch uppför är 106:an verkligen att rekommendera vid långa turer i vinterförhållanden. K2 Wayback 106 är konstruerad med en lätt kärna av livlig och flexibel paulownia, ett titanal laminat under foten för säker montering, stabilitet och tryggt kantgrepp samt ett lager integrerad och enkelriktad karbonfiber för att maximera responsen och minimera vikten. Pricken över i:et är Snophobic topsheet som eliminerar risken att det fastnar snö på skidan.;K2;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;Toppturs;;True;längd;172;0;shopify;22;Deny;Manual;3750.0;7499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_221.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_221.jpg;;;;;;;;;;Active;
k2-wayback-106-2324;;;;;;;True;;179;0;shopify;0;Deny;Manual;3750.0;7499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_212.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_212.jpg;;;;;;;;;;;
k2-wayback-106-2324;;;;;;;True;;186;0;shopify;0;Deny;Manual;3750.0;7499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_050.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_050.jpg;;;;;;;;;;;
line-bacon-108-2425;Line Bacon 108 24/25;Line Bacon 108 ett utmärkt val för alpina äventyr, en skidmodell som utmärker sig med sina färgglada detaljer och robusta konstruktion. För att förbättra friluftsupplevelsen under vintern erbjuder dessa skidor pålitlig prestanda och hög kvalitet. Den moderna designen gör dem särskilt lämpliga som sportutrustning, både för nybörjare och erfarna skidåkare. Med dessa skidor kan du förbättra din åkning i både pistade och ospårade backar.;Line;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;Freeride;;True;längd;178;0;shopify;0;Deny;Manual;5949.0;8499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_048.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_048.jpg;;;;;;;;;;Active;
line-bacon-108-2425;;;;;;;True;;184;0;shopify;12;Deny;Manual;5949.0;8499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_046.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_046.jpg;;;;;;;;;;;
line-bacon-108-2425;;;;;;;True;;190;0;shopify;0;Deny;Manual;5949.0;8499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_148.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_148.jpg;;;;;;;;;;;
line-blade-optic-114;Line Blade Optic 114;Line Blade Optic 114 är en freeride skida för en ny generation hårt chargande skidåkare där Line kombinerar den freestyle inspirerande shapen från Vision serien med den titanalförstärkta konstruktionen från Blade. Resultatet blir fantastiskt och Line fyller verkligen ut hålet i sin kollektion med råge och Line Blade Optic 114 som också är den bredaste modellen i serien med sina 114 mm i midjan levererar stenhård men samtidigt lekfull freeride åkning från dag 1. Early Rise rocker i tip och tail, direktionell flex och en fempunktsskärning ger smidighet, Gas Pedal Metal Overdrive och Capwall Construction ger kraft samt de extra tjocka kanterna och belaget som ger stryktålighet.;Line;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;offpist;;True;längd;186;0;shopify;0;Deny;Manual;3650.0;7299.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_129.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_129.jpg;;;;;;;;;;Active;
line-blade-optic-114;;;;;;;True;;192;0;shopify;92;Deny;Manual;3650.0;7299.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_047.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_047.jpg;;;;;;;;;;;
line-blend;Line Blend;Line Blend 24/25 är designade för att ge en perfekt balans mellan prestanda och flexibilitet. Line Blend-skidorna, med sin innovativa konstruktion, tillfredsställer kraven hos erfarna skidåkare som söker mångsidighet och god kontroll på snön. Tack vare den speciella blandningen av material får användaren en förbättrad åkkänsla, särskilt under tuffa vinterförhållanden. För att maximera åkglädjen möjliggör denna modell både enkel manövrering och stabilitet, även vid avancerade trick och hopp. Detta leder till att skidåkningen blir både roligare och säkrare, vilket förklarar varför dessa skidor uppskattas av många entusiastiska åkare.;Line;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;park;;True;längd;171;0;shopify;0;Deny;Manual;4899.0;6999.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_201.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_201.jpg;;;;;;;;;;Active;
line-blend;;;;;;;True;;178;0;shopify;0;Deny;Manual;4899.0;6999.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_109.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_109.jpg;;;;;;;;;;;
line-blend;;;;;;;True;;185;0;shopify;94;Deny;Manual;4899.0;6999.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_078.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_078.jpg;;;;;;;;;;;
line-chronic-94;Line Chronic 94;Line Chronic 94, som är designade för freestyle och parkåkning, erbjuder en kombination av hållbarhet och prestanda tack vare sin slitstarka konstruktion och flexibla egenskaper. Trots deras robusta natur är skidorna exceptionellt lättmanövrerade, vilket gör dem perfekta för avancerade tricks och precision i svår terräng. Med en attraktiv och färgstark graffiti-design fångar de inte bara uppmärksamhet utan inspirerar även till kreativ åkning. För att maximera skidupplevelsen är Line Chronic 94 utrustade med högkvalitativa material och avancerade teknologier som säkerställer en smidig och konsekvent åktur.;Line;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;park;;True;längd;164;0;shopify;98;Deny;Manual;4549.0;6499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_147.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_147.jpg;;;;;;;;;;Active;
line-chronic-94;;;;;;;True;;171;0;shopify;0;Deny;Manual;4549.0;6499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_010.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_010.jpg;;;;;;;;;;;
line-chronic-94;;;;;;;True;;178;0;shopify;32;Deny;Manual;4549.0;6499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_104.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_104.jpg;;;;;;;;;;;
line-chronic-94;;;;;;;True;;185;0;shopify;52;Deny;Manual;4549.0;6499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_142.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_142.jpg;;;;;;;;;;;
